,text,toxic,severe_toxic,obscene,threat,insult,identity_hate
292,"RT @NrcProtest: TRIGGER WARNING : BRUTALITY
*Sensitive content*

WATCH : Right wing RSS hindutva Terrorists kicking &amp; dragging a man brutalâ€¦",1.0,1.0,0.0,0.0,0.0,0.0
293,The government's monopoly on violence and it's legitimacy come from upholding the law. Only when they uphold the laâ€¦ https://t.co/iC9BM6FB6Z,0.0,0.0,0.0,0.0,0.0,0.0
294,"RT @NewIndianXpress: ""What BJP leader Kapil Mishra has said is shameful and the government not doing anything is even more shameful,"" Congrâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
295,RT @LiveLawIndia: @harsh_mander @TheRahulMehra Delhi HC bench of CJ D N Patel and Justice Hari Shankar adjourns Harsh Mander @harsh_manderâ€¦,0.0,0.0,0.0,0.0,0.0,0.0
296,"RT @mvmeet: He was targeted bcoz he always chanted ""Bharat Mata Ki Jai""

Till his last breath, he didn't do any work that will put Bharat Mâ€¦",1.0,0.0,0.0,0.0,0.0,0.0
297,RT @ImtiazMadmood: IB officer Sharma was targeted and killed at the behest of Aapâ€™s Tahir because Sharma was tailing him for Tahirâ€™s Banglaâ€¦,0.0,0.0,0.0,0.0,0.0,0.0
298,"RT @thedentico: Tell me the exact reason of supporting rapist-cum-terrorist #TahirHussian. 

#TahirHussainIslamicTerrorist 
#Tahir_hussain_â€¦",1.0,1.0,0.0,0.0,1.0,0.0
299,"RT @ANI: Delhi: Stone pelting between two groups in Maujpur area, tear gas shells fired by Police. https://t.co/Yj3mCFSsYk",0.0,0.0,0.0,0.0,0.0,0.0
300,"RT @OpIndia_com: Not just petrol bombs, but sacks full of brick pieces, stones, acid packs and even catapults to hurl the stones have beenâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
301,RT @ek_aalu_bonda: . @KapilMishra_IND  was protesting peacefully near maujpur bt suddenly at 0.27 sec somebody says- dusri taraf se paththaâ€¦,0.0,0.0,0.0,0.0,0.0,0.0
302,"RT @MukeshSharmaMLA: SHAMEFUL!!!
BJP sponsered violence is killing the democracy. 
Stone pelting on peaceful demonstrators in Maujpur in thâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
303,"RT @Habeebinamdar: 3 Shops: Shiva-Zulfikar-Tyagi.
Only Zulfikar's shop was vandalized. This is not a Riot.
This is well organized violenceâ€¦",1.0,1.0,0.0,0.0,0.0,1.0
304,"RT @ShoaibDaniyal: ""The game starts now. Rioters need to be taught a lesson or two of Indian laws"" - BJP national secretary 
B L Santhosh câ€¦",0.0,0.0,0.0,0.0,0.0,0.0
305,RT @VanshSh15079876: These hooligans chanting Allah hu Akbar trying to make the capital the next Kashmir #Jafrabad #Maujpur https://t.co/xPâ€¦,1.0,1.0,0.0,0.0,1.0,1.0
306,"RT @NrcProtest: WATCH : Water canons on at protestors at CM's residence.

(3:45AM // 26.02.2020)
#DelhiRiots #DelhiPolice #GenocideInDelhiâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
307,"RT @Ssaniya25: Neither Muslims supported Waris Pathan nor they came on roads, harmed  Hindus or ransacked their properties.

One speech byâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
308,"RT @imMAK02: He is Premkant Baghel, when he saw his Muslim neighbor's house being set ablaze he stepped out to save them. 

He saved 6 peopâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
309,Violence of any sort is not acceptable. Is this the new India Dr. A.P.J Abdul Kalam sir dreamed of? We all failed aâ€¦ https://t.co/CkQaD1DfwH,0.0,0.0,0.0,0.0,0.0,0.0
310,"RT @NrcProtest: URGENT UPDATE : #Delhi
(As of 11:18PM // 23.02.2020)

ðŸ‘‰ Protesters at Hauz rani and Chand Bagh have been attacked

ðŸ‘‰Clashesâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
311,RT @FrustIndian: Blaming Kapil Mishra for Delhi violence is like blaming farmers for protecting their cows from violent smugglers.,1.0,0.0,0.0,0.0,0.0,0.0
312,"RT @knowthenation: Hey @IndianExpress, does 'Journalism of Courage' involve lacking spine when it comes to naming &amp; shaming Jafrabad's goonâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
313,"@TheDeshBhakt We are in the 21st century India....Harsh  words like ""pogrom"" shouldn't exist....but sadly, realityâ€¦ https://t.co/HcoY1MsqpR",0.0,0.0,0.0,0.0,0.0,0.0
314,"Tweet from TIMES NOW (@TimesNow) TIMES NOW (@TimesNow) Tweeted: Watch: Chaos intensifies in Maujpur, Delhi as the Câ€¦ https://t.co/WXbTOccdmw",0.0,0.0,0.0,0.0,0.0,0.0
315,"RT @imMAK02: Hungry for 3 days, Ayub Ansari, a 60-year-old scrap-picker and resident of Shiv Vihar, went out to work on Friday morning;Hindâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
316,RT @BDUTT: Very disturbing reports of mob violence from Maujpur in Delhi. Am getting desperate audio notes from residents who say mobs areâ€¦,0.0,0.0,0.0,0.0,0.0,0.0
317,"RT @amitmalviya: I have been saying all along that role of Arvind Kejriwal, AAP MLAs and their cadres must be investigated in Delhi riots.â€¦",0.0,0.0,0.0,0.0,0.0,0.0
318,RT @ShefVaidya: Shameless @sardesairajdeep who asks the crowd again n again if @KapilMishra_INDâ€™s speech was responsible for the #DelhiRiotâ€¦,0.0,0.0,0.0,0.0,1.0,0.0
319,RT @smittal_ips: The Twitter handles spreading rumours &amp; instigating #DelhiRiots  &amp; #DelhiViolence be investigated by @DelhiPolice &amp; bookedâ€¦,0.0,0.0,0.0,0.0,0.0,0.0
320,RT @sardesairajdeep: So Tahir Hussain tells @IndiaToday he wasnâ€™t in house when his terrace was used to target people with petrol bombs: clâ€¦,0.0,0.0,0.0,0.0,0.0,0.0
321,RT @PrakashJavdekar: Why are the other political parties silent on the attacks on the 56 policemen? Why are they silent on Ankit Sharma andâ€¦,0.0,0.0,0.0,0.0,0.0,0.0
322,"RT @arjundsage: @arvindgunasekar has been brutally attacked and beaten up for doing his job by the @RSSorg teâ‚¹â‚¹orists 

Hope heâ€™s not severâ€¦",1.0,0.0,0.0,0.0,1.0,0.0
323,"RT @InnocentDelhite: @ArvindKejriwal you are not a robot chief minister of #Delhi, be responsible for your duties, by supporting the protesâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
324,"RT @ShaheenBagh_: WATCH : #DelhiGenocide2020 

This is not a streets of Gujrat (2002), this is Delhi in 2020.

A short Report by @BBCWorldâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
325,"RT @ashokepandit: A member of #MartyrAnkitSharma â€˜s family narrates the tragic incident where they lost a breadwinner. 
@BDUTT @sardesairajâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
326,"RT @imMAK02: WHAT THE HELL IS THIS??

These injured people are laying down on the ground, singing National Anthem and Security forces recorâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
327,"RT @imMAK02: Watch this video.

Mohd Faizal went out for Namaz, he was shot, beaten up by Hindutva mob, he was allegedly forced to chant Jaâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
328,"RT @steve_hanke: .@narendramodi, #BJP, &amp; #RSS have stirred a nasty cocktail of #Religion &amp; #Politics. A recipe for disaster. Just look at #â€¦",0.0,0.0,0.0,0.0,0.0,0.0
329,"RT @TheChetak: .@ArvindKejriwal Kejriwal suspends his ace Rioter &amp; Murderer Councilor Tahir Hussain from AAP...do you know why?

He pulledâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
330,"RT @amitbehere: Suspending Tahir Hussain is standard protocol by AAP. Don't read too much into it. 

Every AAPian that I know of is convincâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
331,"RT @iAnkurSingh: This is how Terrorist Tahir Hussain made the fake video to save himself.

Congress IT Cell fact checkers @AltNews @boomlivâ€¦",1.0,0.0,0.0,0.0,1.0,0.0
332,@CBSNews @rweingarten India now has worse problem with polluted politicians in terms of state supported violence inâ€¦ https://t.co/ZL09sdPL3G,0.0,0.0,0.0,0.0,0.0,0.0
333,"RT @IndianExpress: Mishra had called a pro-CAA rally at Maujpur traffic signal, close to Jaffrabad Metro Station where at least 500 peopleâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
334,"RT @aartic02: Scenes from Peace Rally ðŸ‘‰ 
@timesnow reporter assaulted for questioning BJP neta Kapil Mishra. 
His supporters manhandle Parvâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
335,"RT @imMAK02: This is from Maujpur, Delhi.

Sanghi mob gathered there and shouting slogans like ""Desh ke gaddaro ko goli maaro saalo ko"" (shâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
336,RT @rohanrgupta: The same officer who was standing next to Kapil Mishra when he was making hate speech ducks the question on him ! https://â€¦,0.0,0.0,0.0,0.0,0.0,0.0
337,"RT @ARanganathan72: Ratan Lal, Shahid Khan, Ankit Sharma, Mudassir Khan, Rahul Solanky, Zulfi Khan, Vinod Kumar, Mohd Furkan..

You removeâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
338,RT @AMIT_GUJJU: Ankit Sharma and Ratan lal tried to do control the mob but Islamist mob murdered him. Swara it is cool to sit in AC room anâ€¦,1.0,0.0,0.0,0.0,0.0,0.0
339,"RT @kaushikrj6: #SOS
Maujpur, Delhi 
11:30 pm. 

Tractors have brought stones and a violent mob has gathered to attack anti-CAA protestorsâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
340,RT @Ravikan19613309: Once again #Delhigenocide country is facing a problem nd the so called heir apparent rahul gandhi  of the opposition iâ€¦,0.0,0.0,0.0,0.0,1.0,0.0
341,"RT @OpIndia_com: AAP social media head claims AAP corporator Tahir Hussain was not present in his house, people point out him with lathi inâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
342,"RT @imMAK02: This is heart wrenching ðŸ’” 

Parveen Mallik lost everything in #DelhiViolence

Hindutva terrorists have burned down her house,â€¦",0.0,0.0,0.0,0.0,0.0,1.0
343,RT @pokershash: Video of Aam Aadmi Party councillor Tahir Hussain from his youtube channel. 100 points for his editing skills. For a secondâ€¦,0.0,0.0,0.0,0.0,0.0,0.0
344,"RT @AmilwithanL: In this video, a security official can be seen pelting stones at the anti CAA protesters in Maujpur. This spot is 10-15 meâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
345,"RT @SwamiGeetika: Javed Akhtar not just empathize with Tahir Hussain,he along with entire Bollywood gang has misled the nation on CAA &amp; NRCâ€¦",1.0,0.0,0.0,0.0,0.0,0.0
346,"#BREAKING 

ðŸ‘‰Stone pelting in Delhi's Maujpur.

ðŸ‘‰Stone pelting near the anti CAA protest in Jafrabad.

ðŸ‘‰Will get yoâ€¦ https://t.co/1szQZxN1iP",0.0,0.0,0.0,0.0,0.0,0.0
347,RT @Journo_Z: Do you remember that SC has given bail to 14 terrorists convicted for Gujarat pogrom of 2002 a month ago asking them to do spâ€¦,0.0,0.0,0.0,0.0,0.0,0.0
348,"RT @p4prashantjha: Ankit Sharma was kiIIed by rioters. 

-They hide his body which means it was preplanned murder and not collateral kiIIinâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
349,"RT @advmonikaarora: Azaadi slogans by Jehadis-communists outside Shiv Mandir, Malviya Nagar, Delhi. They have reached the street outside ouâ€¦",0.0,0.0,0.0,0.0,0.0,1.0
350,"RT @Suleman2567: #ShameOnDelhiPolice

At present, Horrible situationðŸš¨

RSS &amp; Bajrang Dal goons are carrying out serious attacks &amp; stoning oâ€¦",1.0,0.0,0.0,0.0,1.0,0.0
351,RT @teamxecutor: This is the Dua of prophet Moses PBUH pleading to Allah swt to punish Pharoah of Exodus who had exceeded in brutalities agâ€¦,0.0,0.0,0.0,0.0,0.0,0.0
352,RT @DivyaSoti: Video surfaces showing IB sleuth Ankit Sharma's body being taken out of Tahir Hussain's home and thrown into a drain. Meanwhâ€¦,0.0,0.0,0.0,0.0,0.0,0.0
353,"Scores of Hindus are condemning and berating the violence by right wing extremists, shows that we'll get over thisâ€¦ https://t.co/AqJjgS4TC1",0.0,0.0,0.0,0.0,0.0,0.0
354,"RT @ggiittiikkaa: Kapil Mishra must be hanged for a harmless statement, but Tahir should be glorified despite provisioning crates of weaponâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
355,"RT @INCTelangana: What is going on ?? Look how these people are Threatening &amp; Inciting !

The most incompetent Home Minister of Independentâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
356,"RT @iyersaishwarya: This was before the forst auto was burnt between Jaffrabad and Maujpur. 

""We want to give them roses as we do not beliâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
357,RT @knowthenation: Rahul was shot in his back right outside a Shiv Mandir while distributing wedding invites. He recalls how people were beâ€¦,0.0,0.0,0.0,0.0,0.0,0.0
358,"RT @DesiStupides: Ye hai Shah ki Dalli Foolish. Ye sab dekh kar toh saaf pata chal raha hai 2002 ki clean chit farzi hai. 

 #DelhiBurningâ€¦",1.0,0.0,0.0,0.0,0.0,0.0
359,RT @ShivaniGupta_5: Slain IB officer #ankitsharma family pins the blame on local @AamAadmiParty leader for their son's murder. Say his goonâ€¦,0.0,0.0,0.0,0.0,0.0,0.0
360,"RT @imMAK02: This video should be investigated! 

#Delhigenocide #DelhiViolence https://t.co/53Euw5I2GJ",0.0,0.0,0.0,0.0,0.0,0.0
361,"RT @aahannya: @jihadwatchRS 4. Rahul Thakur, a 23 year old from Brij Puri, was shot in the stomach on Tuesday.
5. Veer, a 48 year old who wâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
362,RT @alter_jamie: Two days of rioting. No intervention. This is because the violence is being allowed to happen. Blame game continues. CM siâ€¦,0.0,0.0,0.0,0.0,0.0,0.0
363,#delhiburning #delhiviolence #DelhiRiots2020 #DelhiRiots #DelhiCAAClashes #Delhi #DelhiFightHate #Delhigenocideâ€¦ https://t.co/7WZbmR8dzC,0.0,0.0,0.0,0.0,0.0,0.0
364,"RT @Zebaism: Hereâ€™s the full report: 

I met a BSF Jawanâ€™s family, who were attacked in #DelhiRiots 
Even a soldierâ€™s family was called a â€˜â€¦",0.0,0.0,0.0,0.0,0.0,0.0
365,"RT @faizal_peraje: Delhi is Burning...
2002 Gujarat model in making..??

#DelhiBurning 
#DelhiPolice 
#DelhiVoilence https://t.co/qvUP2AQfin",0.0,0.0,0.0,0.0,0.0,0.0
366,"RT @WAKhan339: Rahul Solanki's father blamed Kapil Mishra's speech for his son's death, Kapil was not arrested, No FIR filed against him
Anâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
367,RT @drsumitdubey: I as a dental surgeon practicing in New Delhi would like to extend Free Dental Treatment facility for the family of victiâ€¦,0.0,0.0,0.0,0.0,0.0,0.0
368,RT @infomubashir: Announcements from Mosque ðŸ•Œ near #ShaheenBagh scary situation #DelhiPolice not responding. #Maujpur burning #Jaffarabad sâ€¦,0.0,0.0,0.0,0.0,0.0,0.0
369,"RT @PatharBaaz: Can you handle the truth?

#DelhiRiots https://t.co/1a0wZZETcw",1.0,0.0,0.0,0.0,0.0,0.0
370,RT @iyersaishwarya: From ground zero walking right towards the epicentre of violence between Jaffrabad/Maujpur area of north-east Delhi.â€¦,0.0,0.0,0.0,0.0,0.0,0.0
371,"RT @Chandanbhati17: Another AAP member Mayur Panghal from Mumbai is celebrating the Klling of Ankit Sharma.

More &amp; more signs showing thatâ€¦",1.0,0.0,0.0,0.0,0.0,0.0
372,"RT @doamuslims: Hindutva extremist mob break into Muslim homes in #Delhi whilst chanting ""Jai Shri Ram"". 

#India #Islamophobia #DelhiPolicâ€¦",1.0,0.0,0.0,0.0,0.0,1.0
373,"RT @BhaiDesibhai10: Tear your eyes and see that this saffron terrorist is confessing himself in front of the camera &amp; saying that
 I set fiâ€¦",1.0,0.0,0.0,0.0,0.0,1.0
374,"RT @1vishalpandya: @Javedakhtarjadu Anti Hindu, Anti CAA, JIHADI Javed Miyan batting for Killer Tahir Hussain who cut IB officer Ankit Sharâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
375,RT @BDUTT: The audacity and awfulness of Kapil Mishra holding a 'peace' march after his incendiary words and that our media mainlines it byâ€¦,0.0,0.0,0.0,0.0,0.0,0.0
376,"@Javedakhtarjadu @Tooiter208 He is lucky that his name is Tahir and he is in Hindustan.
 
Someone would have been nâ€¦ https://t.co/TQXSPiqR5a",1.0,1.0,0.0,0.0,0.0,1.0
377,"RT @ShaheenBagh_: #SOS #Jaffrabad #Maujpur #Delhi

Undeclared emergency in MAUJPUR right now.

Right goons under protection of DP &amp; @KapilMâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
378,"RT @TalkToVansh: Violence by Imran Hasan &amp; his goons of #AamAadmiParty. They were beating up women &amp; forcing them to leave.

The women in #â€¦",0.0,0.0,0.0,0.0,0.0,0.0
379,RT @AdityaRajKaul: #BREAKING: Delhi Police registers FIR against #AAP leader Tahir Hussain under Section 302 (a) Murder in the Dayalpur Polâ€¦,0.0,0.0,0.0,0.0,0.0,0.0
380,RT @alok_bhatt: Note how majority of violence took place in constituencies won by BJP - with the release of the gory video of how body of Aâ€¦,0.0,0.0,0.0,0.0,0.0,0.0
381,"RT @IshitaYadav: 26 year old Ankit Sharma from the Intelligence Bureau was brutally killed by a mob in Chand Bagh, and his dead body was duâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
382,RT @iSinghApurva: Strong support to #ISupportKapilMishra ðŸ’ªðŸ»ðŸ‘ðŸ»,0.0,0.0,0.0,0.0,0.0,0.0
383,"RT @ThePlacardGuy: Jafrabad aur Maujpur ka Hindu toh jaag chuka hai, baki ka Hindu bhi ab jaag jaye toh badhiya.",1.0,1.0,0.0,0.0,0.0,1.0
384,"@Tobato7 How fierce of you India
 &gt;&gt; #UmmahNeedsKhilafah &lt;&lt;
 #DelhiViolence . #ShameOnYouModi
#ZKF5

@OraaUmum_3950",1.0,0.0,0.0,0.0,0.0,0.0
385,"RT @BDUTT: Across parts of North East Delhi, Muslim residents have been targeted by violent mobs inside their homes. This video on #Mojo shâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
386,"RT @theskindoctor13: ""Netaji, Tahir Hussain kiII** my brother. Kuch kijiye.""

""Uski itni himmat? I'll act right now! Naam kya tha bhai ka?""â€¦",1.0,0.0,0.0,0.0,0.0,0.0
387,"RT @KhaledBeydoun: Prayers with the Muslim community in #Delhi.  Theyâ€™re being ravaged by extremists and police.  

1.6 million Muslims vulâ€¦",1.0,0.0,0.0,0.0,0.0,0.0
388,"RT @scotchism: Stones pelted at protesters in Maujpur. 

Can some news channel verify if these are stones or wallets?

Can they tell us whyâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
389,"RT @ThePeopleOfIN: Disturbing news coming in from Maujpur, where pro-CAA protestors could be seen and heard cheering and sloganeering justâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
390,"RT @iamhamzaabbasi: Several Muslims murdered on the streets, mosque vandalised, Muslim homes/businesses burned, DELHI terrorised by Hindutvâ€¦",1.0,0.0,0.0,0.0,0.0,0.0
391,"RT @ThePeopleOfIN: Pro-CAA protestors throwing stones in Maujpur area in presence of police 
#SayNoToNPR #BharatBandh
 https://t.co/ERog8szâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
392,"RT @MunmunSahani: Give me one reason why @DelhiPolice should not arrest Kapil Mishra??
Find out the main culprit
""Desh ki asli gaddaro ko jâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
393,"RT @BesuraTaansane: Friends lets be very clear - there is no equivalence between #TahirHussain &amp; @KapilMishra_IND 

So do not get defensiveâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
394,"RT @DivyaSoti: Half-burnt personal belongings, undergarments of women recovered from Tahir Hussain's home and naked dead body of a girl recâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
395,"RT @choga_don: This is the Main reason behind Death of Ankit Sharma

Shame on you AAP ðŸ˜ 

Aak Thoo Kejriwal 

https://t.co/2pxumRB2jD",0.0,0.0,0.0,0.0,0.0,0.0
396,RT @gauravsharda6: In Delhi's Maujpur &amp; #Jafarabad #Muslims started stone pelting on Police. They don't seem to do peaceful protest but #teâ€¦,0.0,0.0,0.0,0.0,0.0,0.0
397,RT @naukarshah: Hindu Sena member approached me offering to put tilak on my forehead saying it would make my work â€œeasierâ€. He could see meâ€¦,0.0,0.0,0.0,0.0,0.0,0.0
398,"Photos by:Â @meharbandazz
Taking inspiration from the women of Shaheen Bagh, Jafrabad also saw huge number of womenâ€¦ https://t.co/x7nqpWZb9B",0.0,0.0,0.0,0.0,0.0,0.0
399,"RT @AartiAuthor: My pen is mighty because there are many swords protecting it.

The freedom we have is not free. Someone paid for it with tâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
400,"RT @VijaytaL: An account of what I saw yesterday at Jaffrabad-Maujpur. 

A middle-aged man with a saffron tikka on his forehead repeatedlyâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
401,"RT @Sanjay_Dixit: Umar Khalid, Sharjeel Imam, Yakub Memon, Afzal Guru, Burhanpur Wani, Gautam Navlakaha - freedom fighters, dissenters, resâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
402,"RT @ANI: Delhi: Police deployed in Maujpur where stones were pelted between two groups, earlier today. People at the spot are protesting agâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
403,"Any guess who pelt stones on Police?

""Alok Kumar, Joint Commissioner of Police (Eastern Range): Stones were also pâ€¦ https://t.co/a8AzN9tG0W",0.0,0.0,0.0,0.0,0.0,0.0
404,"RT @saahilmenghani: #WATCH 

ðŸ‘‰""Goli maaro ___ ko"" &amp; ""Hindustan mein rehna hoga toh jai shri ram kehna hoga"" SLOGANS being raised in front oâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
405,@shahabkhanamu @sardesairajdeep @IndiaToday Dude by calling kapil mishra terrorist u are bringing shame to people wâ€¦ https://t.co/VzS3rnUVX3,0.0,0.0,0.0,0.0,0.0,0.0
406,"RT @desimojito: Kapil Mishra bhai ji is next Madan Lal Khurana. Donâ€™t underestimate him, he is here like an alarm for all of us Hindus to wâ€¦",1.0,0.0,0.0,0.0,0.0,0.0
407,"RT @Nehr_who: Rahul Solanki's father blamed Kapil Mishra's speech for his son's death, Kapil was not arrested, No FIR filed against him

Anâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
408,@ikrishnaacharya @KapilMishra_IND I support kapil mishra,0.0,0.0,0.0,0.0,0.0,0.0
409,"RT @Javedakhtarjadu: So many killed , so many injured , so many house burned , so many shops looted so many people turned destitutes but  pâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
410,"RT @nayadaurpk: .@mkatju: No doubt the communal violence in Delhi will for the time being be quelled by the police, but it is bound to erupâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
411,"RT @sarkarshanta: Journalist Akash has been shot at #Maujpur, kardampuri area.
Two NDTV journalists have been brutally beaten @arvindgunaseâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
412,"RT @ShobhaBJP: Delhi comes out in large numbers &amp; standing firmly against the #DelhiViolance.

Thousands of Nationalists gathered at the Jaâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
413,"RT @amishra77: Incredible. WSJ run by @murraymatt says BROTHER of Ankit Sharma told his reporters that Hindu mobs killed his Ankit.

HERE Iâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
414,"RT @HasanSafin: Iâ€™m ashamed that I accompanied Kapil Mishra during his visit to Gandhi Ashram
Heâ€™s supporter of Gandhiâ€™s killers. He does nâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
415,RT @rohini_sgh: Arrest Kapil Mishra if you truly want to maintain peace.,0.0,0.0,0.0,0.0,0.0,0.0
416,RT @ishkarnBHANDARI: The liberals may be jumping but Kejriwal knows Bharat is deeply nationalistic &amp; after Tahir Hussain he had to do sometâ€¦,0.0,0.0,0.0,0.0,0.0,0.0
417,#BJPNakliNationalism #ArrestKapilMishra #Kapil_Mishra_is_a_terrorist,0.0,0.0,0.0,0.0,0.0,0.0
418,RT @goyalsanjeev: STUNNING REVELATION&gt;Muslims Kids didn't go to schools on day of #DelhiRiots as their parents knew of riots-plan and keptâ€¦,0.0,0.0,0.0,0.0,0.0,0.0
419,RT @NEWS9TWEETS: #BIGNEWS: Stone-pelting reported from #Delhi's #Maujpur area where a #proCAA rally was underway. A clash between pro and aâ€¦,0.0,0.0,0.0,0.0,0.0,0.0
420,"RT @reshoe_: 1. This Shahrukh wanted to Tell President of U.S ' My Name is Khan and I am not a terrorist'

2. This Shahrukh Wants to Tell Uâ€¦",1.0,0.0,0.0,0.0,0.0,0.0
421,"RT @imMAK02: Each and every Hindu who normalized RSS, Vajpayee, Advani, Modi etc has blood on his hand.

Your society defended Hindutva terâ€¦",1.0,0.0,0.0,0.0,0.0,0.0
422,"So, As per post mortem report of Ankit Sharma, his body was stabbed for 400 times ðŸ˜¡ðŸ˜¡",0.0,0.0,0.0,0.0,0.0,0.0
423,RT @AdityaMenon22: In #Jafrabad current Seelampur MLA Abdul Rehman of AAP &amp; former MLA Mateen Ahmed of Congress are trying to ease tensionsâ€¦,0.0,0.0,0.0,0.0,0.0,0.0
424,"RT @rupashreenanda: After the @AamAadmiParty suspends Tahir Hussain pending investigations, AAP's @SanjayAzadSln asks when will @BJP4Indiaâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
425,"RT @advmonikaarora: Jehadi-communist nexus:
-blocked road at Shaheen Bagh
-gave Jinnah wali Azadi slogans
-Blocked Metro Station
-Did stoneâ€¦",1.0,0.0,0.0,0.0,0.0,0.0
426,RT @arsched: #DelhiBurning : 'Are you #Hindu or #Muslim?â€™;TOI photojournalist recounts #Maujpur horror | Delhi News - Times of India https:â€¦,0.0,0.0,0.0,0.0,0.0,0.0
427,"RT @BDUTT: Students Union of Delhi School Of Social Work disown Kapil Mishra as an alumni ""We are ashamed of you say students"" #DelhiRiotsâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
428,"RT @imMAK02: This is from Maujpur, Delhi.

Sanghi mob gathered there and shouting slogans like ""Desh ke gaddaro ko goli maaro saalo ko"" (shâ€¦",1.0,0.0,0.0,0.0,0.0,0.0
429,"RT @zoo_bear: Hello @ANI, Here is a one such video of people pelting stones in Maujpur Area.  
There are several police personals standingâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
430,"RT @Saru81589968: #DelhiRiots
#Delhigenocide #DelhiBurning #DelhiPolice
Look closely at the hijab lady as she secretly passes the explosiveâ€¦",1.0,0.0,0.0,0.0,0.0,0.0
431,Read this #thread on a journalistâ€™s personal account of what he saw during the #DelhiRiots very disturbingâ€¦ https://t.co/4u6qkm15Yo,0.0,0.0,0.0,0.0,0.0,0.0
432,"RT @swati_gs: A massive rally just passed through the heart of Delhi in Connaught Place

Chants of 'Jihadi terror down down' and 'vardi meâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
433,"RT @renu_18: Declare emergency in Delhi and arrest all rioters..
#ISupportKapilMishra",0.0,0.0,0.0,0.0,0.0,0.0
434,RT @gauravsharda6: In Delhi's Maujpur &amp; #Jafarabad #Muslims started stone pelting on Police. They don't seem to do peaceful protest but #teâ€¦,0.0,0.0,0.0,0.0,0.0,0.0
435,RT @swati_gs: Pradeep manages a car parking a a few metres from Tahir Hussain's building. He breaks down as he recalls how a mob entered hiâ€¦,0.0,0.0,0.0,0.0,0.0,0.0
436,"RT @BaniAdam1924: ðŸ˜ŽWhere the voices of human rights activists, when Muslims are persecuted...?
 &gt;&gt; #UmmahNeedsKhilafah &lt;&lt;
 #DelhiViolence -â€¦",0.0,0.0,0.0,0.0,0.0,0.0
437,"RT @imMAK02: ""Remove Delhi police for 5 minutes, we will wipe out Islam from Delhi""~ Hindu Army

This guy is openly calling for ethnic cleaâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
